section,index,name,chart_id,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,boundary_margin,chart_contains,contains
sample,82,drone,,2.048747,2.722254,0.718166,1.710492,1.065205,1.390354,0.375193,0.440658,0.797865,0.226676,0.917046,,,,,,
sample,83,drone,,2.073731,2.749006,0.753152,1.719937,1.075906,1.409706,0.380703,0.415901,0.751244,0.214447,0.918892,,,,,,
sample,84,drone,,2.098716,2.776017,0.788608,1.729515,1.085988,1.427893,0.385908,0.391145,0.704623,0.202218,0.920576,,,,,,
sample,85,drone,,2.123701,2.803272,0.824503,1.739220,1.095451,1.444915,0.390808,0.366388,0.658002,0.189990,0.922105,,,,,,
sample,86,drone,,2.148685,2.830756,0.860810,1.749044,1.104296,1.460773,0.395402,0.341632,0.611380,0.177761,0.923487,,,,,,
sample,87,drone,,2.173670,2.858453,0.897497,1.758978,1.112522,1.475466,0.399691,0.316875,0.564759,0.165532,0.924731,,,,,,
sample,88,drone,,2.198655,2.886348,0.934538,1.769016,1.120130,1.488994,0.403674,0.292119,0.518138,0.153304,0.925842,,,,,,
sample,89,drone,,2.223640,2.914425,0.971902,1.779150,1.127119,1.501357,0.407351,0.267362,0.471517,0.141075,0.926826,,,,,,
sample,90,drone,,2.248624,2.942669,1.009560,1.789371,1.133490,1.512555,0.410723,0.242605,0.424896,0.128846,0.927687,,,,,,
sample,91,drone,,2.273609,2.971065,1.047483,1.799673,1.139242,1.522588,0.413790,0.217849,0.378274,0.116618,0.928431,,,,,,
sample,92,drone,,2.298594,2.999596,1.085643,1.810048,1.144375,1.531457,0.416550,0.193092,0.331653,0.104389,0.929060,,,,,,
sample,93,drone,,2.323578,3.028249,1.124009,1.820488,1.148891,1.539161,0.419006,0.168336,0.285032,0.092160,0.929578,,,,,,
sample,94,drone,,2.348563,3.057006,1.162554,1.830986,1.152787,1.545700,0.421156,0.143579,0.238411,0.079932,0.929987,,,,,,
sample,95,drone,,2.373548,3.085853,1.201247,1.841533,1.156065,1.551074,0.423000,0.118822,0.191790,0.067703,0.930289,,,,,,
sample,96,drone,,2.398533,3.114774,1.240060,1.852123,1.158725,1.555284,0.424539,0.094066,0.145168,0.055474,0.930487,,,,,,
sample,97,drone,,2.423517,3.143754,1.278964,1.862747,1.160766,1.558328,0.425772,0.069309,0.098547,0.043246,0.930581,,,,,,
sample,98,drone,,2.448502,3.172777,1.317929,1.873398,1.162188,1.560208,0.426700,0.044553,0.051926,0.031017,0.930572,,,,,,
sample,99,drone,,2.473487,3.201827,1.356926,1.884069,1.162992,1.560923,0.427322,0.019796,0.005305,0.018788,0.930460,,,,,,
sample,100,drone,,2.498471,3.230891,1.395927,1.894751,1.163177,1.560473,0.427639,-0.004960,-0.041316,0.006560,0.930245,,,,,,
sample,101,drone,,2.523456,3.259951,1.434902,1.905438,1.162744,1.558858,0.427650,-0.029717,-0.087938,-0.005669,0.929928,,,,,,
sample,102,drone,,2.548441,3.288992,1.473822,1.916121,1.161692,1.556079,0.427355,-0.054474,-0.134559,-0.017898,0.929506,,,,,,
sample,103,drone,,2.573426,3.318000,1.512659,1.926793,1.160022,1.552135,0.426755,-0.079230,-0.181180,-0.030126,0.928979,,,,,,
sample,104,drone,,2.598410,3.346958,1.551382,1.937445,1.157733,1.547025,0.425850,-0.103987,-0.227801,-0.042355,0.928345,,,,,,
sample,105,drone,,2.623395,3.375851,1.589963,1.948072,1.154826,1.540751,0.424639,-0.128743,-0.274423,-0.054584,0.927602,,,,,,
sample,106,drone,,2.648380,3.404664,1.628372,1.958664,1.151300,1.533313,0.423122,-0.153500,-0.321044,-0.066812,0.926746,,,,,,
sample,107,drone,,2.673364,3.433381,1.666581,1.969215,1.147155,1.524709,0.421300,-0.178256,-0.367665,-0.079041,0.925776,,,,,,
sample,108,drone,,2.698349,3.461987,1.704561,1.979717,1.142393,1.514941,0.419173,-0.203013,-0.414286,-0.091270,0.924687,,,,,,
sample,109,drone,,2.723334,3.490466,1.742282,1.990161,1.137011,1.504007,0.416740,-0.227770,-0.460907,-0.103498,0.923474,,,,,,
sample,110,drone,,2.748319,3.518802,1.779715,2.000541,1.131011,1.491909,0.414001,-0.252526,-0.507529,-0.115727,0.922134,,,,,,
sample,111,drone,,2.773303,3.546982,1.816832,2.010848,1.124392,1.478646,0.410957,-0.277283,-0.554150,-0.127956,0.920660,,,,,,
sample,112,drone,,2.798288,3.574988,1.853602,2.021076,1.117155,1.464219,0.407607,-0.302039,-0.600771,-0.140185,0.919046,,,,,,
sample,113,drone,,2.823273,3.602805,1.889998,2.031216,1.109300,1.448626,0.403952,-0.326796,-0.647392,-0.152413,0.917285,,,,,,
sample,114,drone,,2.848258,3.630419,1.925989,2.041261,1.100826,1.431869,0.399991,-0.351553,-0.694013,-0.164642,0.915369,,,,,,
