section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,gate_margin,contains
crossing,1,G1,1.310433,2.273887,-0.110785,1.094393,,,,,,,,-0.674995,-0.341939,0.000000000,0.172733375,True
crossing,2,G6,3.185720,4.442886,2.585297,1.724463,,,,,,,,-0.367639,-0.289506,0.000000000,0.119799839,True
crossing,3,G3,6.977212,5.796343,-1.990109,1.102968,,,,,,,,0.413003,-0.370502,0.000000000,0.179169557,True
crossing,4,G2,10.348202,8.086605,2.079944,2.039551,,,,,,,,-0.569080,0.090190,0.000000000,0.272606665,True
crossing,5,G5,11.848240,10.409771,1.391295,1.317032,,,,,,,,0.122894,0.618319,0.000000000,0.160784345,True
crossing,6,G4,13.874644,12.047290,-1.433598,3.191903,,,,,,,,0.404835,-0.294397,0.000000000,0.146978139,True
sample,0,drone,0.000000,0.000000,-1.400000,1.200000,1.001973,0.563349,-0.048895,1.854211,0.869140,-0.176889,0.512192,,,,,
sample,1,drone,0.024987,0.025036,-1.385924,1.198778,1.048304,0.585066,-0.053315,2.743142,1.287591,-0.260807,0.509046,,,,,
sample,2,drone,0.049974,0.052388,-1.370762,1.197336,1.139059,0.627695,-0.061928,3.555724,1.673807,-0.335671,0.503660,,,,,
sample,3,drone,0.074961,0.081960,-1.354555,1.195683,1.225999,0.668713,-0.070090,3.403027,1.609334,-0.317564,0.499338,,,,,
sample,4,drone,0.099948,0.113656,-1.337343,1.193833,1.309123,0.708120,-0.077798,3.250329,1.544862,-0.299457,0.495839,,,,,
sample,5,drone,0.124935,0.147382,-1.319167,1.191796,1.388431,0.745917,-0.085055,3.097632,1.480389,-0.281350,0.492992,,,,,
sample,6,drone,0.149923,0.183042,-1.300067,1.189582,1.463924,0.782102,-0.091859,2.944934,1.415916,-0.263243,0.490671,,,,,
sample,7,drone,0.174910,0.220541,-1.280082,1.187205,1.535602,0.816676,-0.098210,2.792236,1.351444,-0.245136,0.488785,,,,,
sample,8,drone,0.199897,0.259783,-1.259254,1.184674,1.603464,0.849639,-0.104109,2.639539,1.286971,-0.227029,0.487263,,,,,
sample,9,drone,0.224884,0.300672,-1.237622,1.182002,1.667510,0.880991,-0.109556,2.486841,1.222498,-0.208922,0.486052,,,,,
sample,10,drone,0.249871,0.343115,-1.215227,1.179199,1.727742,0.910732,-0.114550,2.334143,1.158026,-0.190815,0.485110,,,,,
sample,11,drone,0.274858,0.387015,-1.192109,1.176278,1.784157,0.938862,-0.119092,2.181446,1.093553,-0.172708,0.484404,,,,,
sample,12,drone,0.299845,0.432277,-1.168308,1.173248,1.836758,0.965382,-0.123181,2.028748,1.029081,-0.154601,0.483910,,,,,
sample,13,drone,0.324832,0.478805,-1.143865,1.170122,1.885542,0.990290,-0.126818,1.876050,0.964608,-0.136494,0.483605,,,,,
sample,14,drone,0.349819,0.526505,-1.118820,1.166910,1.930512,1.013587,-0.130002,1.723353,0.900135,-0.118387,0.483475,,,,,
sample,15,drone,0.374806,0.575281,-1.093212,1.163625,1.971665,1.035273,-0.132734,1.570655,0.835663,-0.100280,0.483506,,,,,
sample,16,drone,0.399793,0.625038,-1.067083,1.160277,2.009004,1.055349,-0.135013,1.417957,0.771190,-0.082173,0.483690,,,,,
sample,17,drone,0.424780,0.675679,-1.040472,1.156878,2.042527,1.073813,-0.136841,1.265260,0.706717,-0.064066,0.484017,,,,,
sample,18,drone,0.449768,0.727111,-1.013420,1.153439,2.072234,1.090666,-0.138215,1.112562,0.642245,-0.045959,0.484484,,,,,
sample,19,drone,0.474755,0.779237,-0.985967,1.149971,2.098126,1.105909,-0.139137,0.959865,0.577772,-0.027852,0.485087,,,,,
sample,20,drone,0.499742,0.831963,-0.958153,1.146485,2.120203,1.119540,-0.139607,0.807167,0.513299,-0.009745,0.485823,,,,,
sample,21,drone,0.524729,0.885193,-0.930019,1.142994,2.138464,1.131560,-0.139624,0.654469,0.448827,0.008362,0.486692,,,,,
sample,22,drone,0.549716,0.938831,-0.901604,1.139508,2.152909,1.141970,-0.139189,0.501772,0.384354,0.026469,0.487695,,,,,
sample,23,drone,0.574703,0.992783,-0.872950,1.136038,2.163539,1.150768,-0.138302,0.349074,0.319882,0.044576,0.488834,,,,,
sample,24,drone,0.599690,1.046952,-0.844095,1.132596,2.170354,1.157956,-0.136962,0.196376,0.255409,0.062683,0.490113,,,,,
sample,25,drone,0.624677,1.101244,-0.815082,1.129194,2.173353,1.163532,-0.135169,0.043679,0.190936,0.080790,0.491536,,,,,
sample,26,drone,0.649664,1.155564,-0.785949,1.125841,2.172537,1.167497,-0.132924,-0.109019,0.126464,0.098897,0.493110,,,,,
sample,27,drone,0.674651,1.209815,-0.756737,1.122551,2.167905,1.169852,-0.130227,-0.261717,0.061991,0.117004,0.494842,,,,,
sample,28,drone,0.699638,1.263903,-0.727486,1.119333,2.159458,1.170595,-0.127077,-0.414414,-0.002482,0.135111,0.496741,,,,,
sample,29,drone,0.724625,1.317732,-0.698237,1.116200,2.147195,1.169728,-0.123475,-0.567112,-0.066954,0.153218,0.498819,,,,,
sample,30,drone,0.749613,1.371207,-0.669030,1.113163,2.131117,1.167249,-0.119420,-0.719810,-0.131427,0.171325,0.501089,,,,,
sample,31,drone,0.774600,1.424233,-0.639905,1.110232,2.111223,1.163160,-0.114913,-0.872507,-0.195899,0.189432,0.503566,,,,,
sample,32,drone,0.799587,1.476714,-0.610902,1.107420,2.087514,1.157460,-0.109953,-1.025205,-0.260372,0.207539,0.506267,,,,,
sample,33,drone,0.824574,1.528555,-0.582062,1.104737,2.059989,1.150148,-0.104541,-1.177902,-0.324845,0.225646,0.509214,,,,,
sample,34,drone,0.849561,1.579660,-0.553425,1.102196,2.028649,1.141226,-0.098677,-1.330600,-0.389317,0.243753,0.512431,,,,,
sample,35,drone,0.874548,1.629935,-0.525030,1.099806,1.993494,1.130692,-0.092360,-1.483298,-0.453790,0.261860,0.515946,,,,,
sample,36,drone,0.899535,1.679283,-0.496919,1.097580,1.954523,1.118548,-0.085591,-1.635995,-0.518263,0.279967,0.519793,,,,,
sample,37,drone,0.924522,1.727610,-0.469132,1.095529,1.911736,1.104793,-0.078369,-1.788693,-0.582735,0.298074,0.524011,,,,,
sample,38,drone,0.949509,1.774821,-0.441708,1.093664,1.865134,1.089426,-0.070695,-1.941391,-0.647208,0.316181,0.528647,,,,,
sample,39,drone,0.974496,1.820819,-0.414689,1.091996,1.814717,1.072449,-0.062568,-2.094088,-0.711681,0.334288,0.533756,,,,,
sample,40,drone,0.999483,1.865510,-0.388113,1.090537,1.760484,1.053861,-0.053989,-2.246786,-0.776153,0.352395,0.539404,,,,,
sample,41,drone,1.024471,1.908798,-0.362023,1.089298,1.702435,1.033661,-0.044957,-2.399484,-0.840626,0.370502,0.545672,,,,,
sample,42,drone,1.049458,1.950588,-0.336457,1.088290,1.640572,1.011851,-0.035473,-2.552181,-0.905098,0.388609,0.552657,,,,,
sample,43,drone,1.074445,1.990784,-0.311456,1.087525,1.574892,0.988430,-0.025537,-2.704879,-0.969571,0.406716,0.560479,,,,,
sample,44,drone,1.099432,2.029291,-0.287061,1.087014,1.505397,0.963397,-0.015148,-2.857577,-1.034044,0.424823,0.569286,,,,,
sample,45,drone,1.124419,2.066015,-0.263311,1.086768,1.432087,0.936754,-0.004307,-3.010274,-1.098516,0.442930,0.579265,,,,,
sample,46,drone,1.149406,2.100859,-0.240248,1.086799,1.354961,0.908500,0.006987,-3.162972,-1.162989,0.461037,0.590651,,,,,
sample,47,drone,1.174393,2.133728,-0.217910,1.087117,1.274020,0.878635,0.018733,-3.315669,-1.227462,0.479144,0.603749,,,,,
sample,48,drone,1.199380,2.164527,-0.196338,1.087735,1.189264,0.847159,0.030932,-3.468367,-1.291934,0.497251,0.618959,,,,,
sample,49,drone,1.224367,2.193160,-0.175574,1.088663,1.100692,0.814071,0.043583,-3.621065,-1.356407,0.515358,0.636812,,,,,
sample,50,drone,1.249354,2.219533,-0.155656,1.089913,1.008304,0.779373,0.056686,-3.773762,-1.420880,0.533465,0.658031,,,,,
sample,51,drone,1.274341,2.243550,-0.136625,1.091496,0.912101,0.743064,0.070242,-3.700137,-1.296346,0.562966,0.683624,,,,,
sample,52,drone,1.299328,2.265115,-0.118522,1.093423,0.823393,0.714590,0.084820,-2.294683,-0.071798,0.654681,0.714772,,,,,
sample,53,drone,1.324316,2.284698,-0.100914,1.095735,0.797426,0.739476,0.102960,0.159272,1.986850,0.782751,0.747710,,,,,
sample,54,drone,1.349303,2.304965,-0.081567,1.098569,0.831352,0.813881,0.123938,1.476054,3.048443,0.834820,0.774779,,,,,
sample,55,drone,1.374290,2.326244,-0.060241,1.101928,0.871191,0.891820,0.144679,1.568691,3.068655,0.817712,0.797099,,,,,
sample,56,drone,1.399277,2.348502,-0.036999,1.105799,0.909746,0.967234,0.164802,1.517349,2.967629,0.792960,0.816016,,,,,
sample,57,drone,1.424264,2.371708,-0.011904,1.110164,0.947019,1.040124,0.184307,1.466007,2.866603,0.768209,0.832218,,,,,
sample,58,drone,1.449251,2.395829,0.014980,1.115009,0.983009,1.110490,0.203193,1.414665,2.765578,0.743457,0.846217,,,,,
sample,59,drone,1.474238,2.420833,0.043591,1.120319,1.017716,1.178332,0.221460,1.363323,2.664552,0.718706,0.858407,,,,,
sample,60,drone,1.499225,2.446688,0.073866,1.126077,1.051140,1.243649,0.239109,1.311980,2.563526,0.693954,0.869092,,,,,
sample,61,drone,1.524212,2.473363,0.105742,1.132268,1.083281,1.306442,0.256140,1.260638,2.462501,0.669202,0.878512,,,,,
sample,62,drone,1.549199,2.500824,0.139155,1.138877,1.114139,1.366710,0.272552,1.209296,2.361475,0.644451,0.886857,,,,,
sample,63,drone,1.574186,2.529041,0.174042,1.145889,1.143714,1.424455,0.288346,1.157954,2.260449,0.619699,0.894281,,,,,
sample,64,drone,1.599173,2.557980,0.210341,1.153287,1.172007,1.479675,0.303521,1.106612,2.159424,0.594948,0.900909,,,,,
sample,65,drone,1.624161,2.587611,0.247987,1.161057,1.199016,1.532370,0.318078,1.055270,2.058398,0.570196,0.906843,,,,,
sample,66,drone,1.649148,2.617900,0.286919,1.169183,1.224743,1.582541,0.332016,1.003928,1.957373,0.545444,0.912168,,,,,
sample,67,drone,1.674135,2.648816,0.327074,1.177649,1.249187,1.630188,0.345336,0.952586,1.856347,0.520693,0.916955,,,,,
sample,68,drone,1.699122,2.680327,0.368387,1.186440,1.272348,1.675311,0.358037,0.901243,1.755321,0.495941,0.921262,,,,,
sample,69,drone,1.724109,2.712401,0.410796,1.195542,1.294226,1.717909,0.370120,0.849901,1.654296,0.471190,0.925140,,,,,
sample,70,drone,1.749096,2.745005,0.454238,1.204937,1.314821,1.757983,0.381585,0.798559,1.553270,0.446438,0.928631,,,,,
sample,71,drone,1.774083,2.778108,0.498650,1.214611,1.334133,1.795532,0.392431,0.747217,1.452244,0.421686,0.931771,,,,,
sample,72,drone,1.799070,2.811677,0.543968,1.224548,1.352162,1.830557,0.402658,0.695875,1.351219,0.396935,0.934591,,,,,
sample,73,drone,1.824057,2.845681,0.590130,1.234733,1.368909,1.863058,0.412267,0.644533,1.250193,0.372183,0.937118,,,,,
sample,74,drone,1.849044,2.880088,0.637073,1.245151,1.384372,1.893035,0.421258,0.593191,1.149167,0.347432,0.939372,,,,,
sample,75,drone,1.874031,2.914864,0.684733,1.255785,1.398553,1.920487,0.429630,0.541848,1.048142,0.322680,0.941375,,,,,
sample,76,drone,1.899019,2.949979,0.733048,1.266621,1.411451,1.945415,0.437383,0.490506,0.947116,0.297928,0.943143,,,,,
sample,77,drone,1.924006,2.985400,0.781954,1.277643,1.423066,1.967818,0.444518,0.439164,0.846090,0.273177,0.944689,,,,,
sample,78,drone,1.948993,3.021096,0.831388,1.288836,1.433398,1.987698,0.451035,0.387822,0.745065,0.248425,0.946026,,,,,
sample,79,drone,1.973980,3.057033,0.881287,1.300183,1.442447,2.005052,0.456933,0.336480,0.644039,0.223674,0.947165,,,,,
sample,80,drone,1.998967,3.093181,0.931589,1.311671,1.450213,2.019883,0.462213,0.285138,0.543014,0.198922,0.948112,,,,,
sample,81,drone,2.023954,3.129506,0.982229,1.323282,1.456696,2.032189,0.466874,0.233796,0.441988,0.174170,0.948876,,,,,
sample,82,drone,2.048941,3.165978,1.033146,1.335002,1.461897,2.041971,0.470917,0.182453,0.340962,0.149419,0.949463,,,,,
sample,83,drone,2.073928,3.202563,1.084275,1.346816,1.465814,2.049228,0.474341,0.131111,0.239937,0.124667,0.949875,,,,,
sample,84,drone,2.098915,3.239231,1.135554,1.358707,1.468449,2.053961,0.477147,0.079769,0.138911,0.099916,0.950117,,,,,
sample,85,drone,2.123902,3.275948,1.186920,1.370661,1.469801,2.056170,0.479335,0.028427,0.037885,0.075164,0.950190,,,,,
sample,86,drone,2.148889,3.312683,1.238309,1.382662,1.469869,2.055855,0.480903,-0.022915,-0.063140,0.050412,0.950096,,,,,
sample,87,drone,2.173876,3.349403,1.289660,1.394694,1.468655,2.053015,0.481854,-0.074257,-0.164166,0.025661,0.949832,,,,,
sample,88,drone,2.198864,3.386078,1.340907,1.406742,1.466158,2.047651,0.482186,-0.125599,-0.265192,0.000909,0.949400,,,,,
sample,89,drone,2.223851,3.422673,1.391989,1.418790,1.462379,2.039762,0.481899,-0.176942,-0.366217,-0.023842,0.948794,,,,,
sample,90,drone,2.248838,3.459159,1.442843,1.430824,1.457316,2.029349,0.480994,-0.228284,-0.467243,-0.048594,0.948013,,,,,
sample,91,drone,2.273825,3.495502,1.493404,1.442828,1.450970,2.016412,0.479471,-0.279626,-0.568268,-0.073346,0.947050,,,,,
sample,92,drone,2.298812,3.531670,1.543611,1.454785,1.443342,2.000951,0.477329,-0.330968,-0.669294,-0.098097,0.945899,,,,,
sample,93,drone,2.323799,3.567631,1.593400,1.466682,1.434431,1.982965,0.474569,-0.382310,-0.770320,-0.122849,0.944553,,,,,
sample,94,drone,2.348786,3.603354,1.642708,1.478502,1.424236,1.962454,0.471190,-0.433652,-0.871345,-0.147600,0.943002,,,,,
sample,95,drone,2.373773,3.638806,1.691472,1.490229,1.412759,1.939420,0.467192,-0.484994,-0.972371,-0.172352,0.941234,,,,,
sample,96,drone,2.398760,3.673956,1.739629,1.501849,1.399999,1.913861,0.462577,-0.536336,-1.073397,-0.197104,0.939237,,,,,
sample,97,drone,2.423747,3.708770,1.787116,1.513346,1.385956,1.885778,0.457342,-0.587679,-1.174422,-0.221855,0.936996,,,,,
sample,98,drone,2.448734,3.743218,1.833869,1.524704,1.370630,1.855170,0.451489,-0.639021,-1.275448,-0.246607,0.934491,,,,,
sample,99,drone,2.473721,3.777266,1.879826,1.535909,1.354022,1.822038,0.445018,-0.690363,-1.376474,-0.271358,0.931703,,,,,
sample,100,drone,2.498709,3.810884,1.924924,1.546944,1.336130,1.786382,0.437929,-0.741705,-1.477499,-0.296110,0.928607,,,,,
sample,101,drone,2.523696,3.844038,1.969099,1.557794,1.316956,1.748202,0.430220,-0.793047,-1.578525,-0.320862,0.925174,,,,,
sample,102,drone,2.548683,3.876698,2.012289,1.568444,1.296498,1.707497,0.421894,-0.844389,-1.679551,-0.345613,0.921371,,,,,
sample,103,drone,2.573670,3.908830,2.054430,1.578878,1.274758,1.664267,0.412949,-0.895731,-1.780576,-0.370365,0.917160,,,,,
sample,104,drone,2.598657,3.940403,2.095459,1.589081,1.251735,1.618514,0.403385,-0.947074,-1.881602,-0.395116,0.912496,,,,,
sample,105,drone,2.623644,3.971384,2.135314,1.599037,1.227429,1.570236,0.393203,-0.998416,-1.982627,-0.419868,0.907324,,,,,
sample,106,drone,2.648631,4.001742,2.173931,1.608731,1.201840,1.519434,0.382403,-1.049758,-2.083653,-0.444619,0.901580,,,,,
sample,107,drone,2.673618,4.031445,2.211246,1.618147,1.174968,1.466107,0.370984,-1.101100,-2.184679,-0.469371,0.895190,,,,,
sample,108,drone,2.698605,4.060460,2.247198,1.627270,1.146813,1.410256,0.358946,-1.152442,-2.285704,-0.494123,0.888061,,,,,
sample,109,drone,2.723592,4.088756,2.281723,1.636085,1.117376,1.351881,0.346290,-1.203784,-2.386730,-0.518874,0.880084,,,,,
sample,110,drone,2.748579,4.116300,2.314757,1.644576,1.086655,1.290981,0.333016,-1.255126,-2.487756,-0.543626,0.871124,,,,,
sample,111,drone,2.773567,4.143061,2.346238,1.652727,1.054652,1.227557,0.319123,-1.306469,-2.588781,-0.568377,0.861016,,,,,
sample,112,drone,2.798554,4.169006,2.376103,1.660524,1.021365,1.161609,0.304612,-1.357811,-2.689807,-0.593129,0.849554,,,,,
sample,113,drone,2.823541,4.194103,2.404289,1.667950,0.986796,1.093136,0.289482,-1.409153,-2.790833,-0.617881,0.836480,,,,,
sample,114,drone,2.848528,4.218320,2.430732,1.674990,0.950944,1.022140,0.273734,-1.460495,-2.891858,-0.642632,0.821466,,,,,
sample,115,drone,2.873515,4.241625,2.455369,1.681629,0.913809,0.948618,0.257367,-1.511837,-2.992884,-0.667384,0.804086,,,,,
sample,116,drone,2.898502,4.263987,2.478138,1.687852,0.875391,0.872573,0.240382,-1.563179,-3.093910,-0.692135,0.783786,,,,,
sample,117,drone,2.923489,4.285372,2.498976,1.693642,0.835691,0.794003,0.222778,-1.614521,-3.194935,-0.716887,0.759824,,,,,
sample,118,drone,2.948476,4.305750,2.517818,1.698985,0.794707,0.712908,0.204556,-1.665864,-3.295961,-0.741639,0.731194,,,,,
sample,119,drone,2.973463,4.325087,2.534603,1.703865,0.752440,0.629290,0.185715,-1.717206,-3.396986,-0.766390,0.696505,,,,,
sample,120,drone,2.998450,4.343352,2.549266,1.708266,0.708891,0.543147,0.166256,-1.768548,-3.498012,-0.791142,0.653784,,,,,
sample,121,drone,3.023437,4.360513,2.561746,1.712173,0.664059,0.454480,0.146178,-1.819890,-3.599038,-0.815893,0.600177,,,,,
sample,122,drone,3.048424,4.376538,2.571978,1.715571,0.617943,0.363288,0.125482,-1.871232,-3.700063,-0.840645,0.531474,,,,,
sample,123,drone,3.073412,4.391395,2.579901,1.718444,0.570545,0.269572,0.104168,-1.922574,-3.801089,-0.865397,0.441391,,,,,
sample,124,drone,3.098399,4.405051,2.585450,1.720777,0.521864,0.173332,0.082235,-1.973916,-3.902115,-0.890148,0.320675,,,,,
sample,125,drone,3.123386,4.417474,2.588563,1.722554,0.471901,0.074567,0.059684,-2.025259,-4.003140,-0.914900,0.156718,,,,,
sample,126,drone,3.148373,4.428633,2.589177,1.723760,0.420654,-0.026722,0.036514,-2.005789,-4.021838,-0.917040,-0.063440,,,,,
sample,127,drone,3.173360,4.438496,2.587228,1.724379,0.371663,-0.126421,0.013855,-1.494805,-3.462917,-0.761065,-0.327873,,,,,
sample,128,drone,3.198347,4.447207,2.582859,1.724452,0.345952,-0.199778,-0.001520,-0.553992,-2.382433,-0.463711,-0.523692,,,,,
sample,129,drone,3.223334,4.455785,2.577244,1.724303,0.343978,-0.245481,-0.009318,-0.012159,-1.739991,-0.288879,-0.619831,,,,,
sample,130,drone,3.248321,4.464397,2.570591,1.723986,0.345345,-0.286733,-0.015956,0.054222,-1.639497,-0.263821,-0.692934,,,,,
sample,131,drone,3.273308,4.473043,2.562915,1.723505,0.346687,-0.327414,-0.022503,0.053260,-1.616633,-0.260141,-0.756814,,,,,
sample,132,drone,3.298295,4.481722,2.554229,1.722862,0.348006,-0.367523,-0.028957,0.052298,-1.593770,-0.256460,-0.812667,,,,,
sample,133,drone,3.323282,4.490434,2.544548,1.722058,0.349301,-0.407061,-0.035319,0.051335,-1.570906,-0.252780,-0.861616,,,,,
sample,134,drone,3.348269,4.499178,2.533886,1.721097,0.350572,-0.446028,-0.041589,0.050373,-1.548042,-0.249100,-0.904659,,,,,
sample,135,drone,3.373257,4.507954,2.522258,1.719980,0.351818,-0.484423,-0.047768,0.049411,-1.525178,-0.245420,-0.942661,,,,,
sample,136,drone,3.398244,4.516760,2.509678,1.718710,0.353041,-0.522247,-0.053854,0.048449,-1.502315,-0.241740,-0.976358,,,,,
sample,137,drone,3.423231,4.525597,2.496159,1.717288,0.354239,-0.559500,-0.059848,0.047486,-1.479451,-0.238060,-1.006368,,,,,
sample,138,drone,3.448218,4.534463,2.481717,1.715719,0.355414,-0.596182,-0.065751,0.046524,-1.456587,-0.234380,-1.033212,,,,,
sample,139,drone,3.473205,4.543358,2.466366,1.714003,0.356564,-0.632292,-0.071561,0.045562,-1.433723,-0.230700,-1.057326,,,,,
sample,140,drone,3.498192,4.552282,2.450119,1.712142,0.357691,-0.667831,-0.077280,0.044599,-1.410860,-0.227020,-1.079075,,,,,
sample,141,drone,3.523179,4.561234,2.432991,1.710141,0.358793,-0.702798,-0.082906,0.043637,-1.387996,-0.223340,-1.098767,,,,,
sample,142,drone,3.548166,4.570213,2.414997,1.707999,0.359872,-0.737195,-0.088441,0.042675,-1.365132,-0.219660,-1.116663,,,,,
sample,143,drone,3.573153,4.579218,2.396151,1.705721,0.360926,-0.771020,-0.093884,0.041713,-1.342268,-0.215980,-1.132980,,,,,
sample,144,drone,3.598140,4.588249,2.376466,1.703308,0.361956,-0.804273,-0.099234,0.040750,-1.319404,-0.212300,-1.147908,,,,,
sample,145,drone,3.623127,4.597306,2.355958,1.700762,0.362962,-0.836956,-0.104493,0.039788,-1.296541,-0.208620,-1.161605,,,,,
sample,146,drone,3.648115,4.606388,2.334640,1.698086,0.363945,-0.869067,-0.109660,0.038826,-1.273677,-0.204940,-1.174209,,,,,
sample,147,drone,3.673102,4.615494,2.312527,1.695282,0.364903,-0.900607,-0.114735,0.037864,-1.250813,-0.201260,-1.185837,,,,,
sample,148,drone,3.698089,4.624624,2.289633,1.692352,0.365837,-0.931575,-0.119718,0.036901,-1.227949,-0.197580,-1.196592,,,,,
sample,149,drone,3.723076,4.633777,2.265972,1.689299,0.366747,-0.961972,-0.124609,0.035939,-1.205086,-0.193900,-1.206562,,,,,
sample,150,drone,3.748063,4.642952,2.241559,1.686125,0.367633,-0.991798,-0.129408,0.034977,-1.182222,-0.190219,-1.215825,,,,,
sample,151,drone,3.773050,4.652149,2.216408,1.682832,0.368495,-1.021053,-0.134115,0.034014,-1.159358,-0.186539,-1.224447,,,,,
sample,152,drone,3.798037,4.661367,2.190533,1.679422,0.369333,-1.049736,-0.138730,0.033052,-1.136494,-0.182859,-1.232489,,,,,
sample,153,drone,3.823024,4.670606,2.163948,1.675899,0.370146,-1.077848,-0.143253,0.032090,-1.113631,-0.179179,-1.240002,,,,,
sample,154,drone,3.848011,4.679865,2.136668,1.672263,0.370936,-1.105389,-0.147684,0.031128,-1.090767,-0.175499,-1.247033,,,,,
sample,155,drone,3.872998,4.689143,2.108707,1.668518,0.371702,-1.132359,-0.152024,0.030165,-1.067903,-0.171819,-1.253623,,,,,
sample,156,drone,3.897985,4.698440,2.080079,1.664666,0.372444,-1.158757,-0.156271,0.029203,-1.045039,-0.168139,-1.259809,,,,,
sample,157,drone,3.922972,4.707756,2.050799,1.660709,0.373161,-1.184584,-0.160426,0.028241,-1.022176,-0.164459,-1.265622,,,,,
sample,158,drone,3.947960,4.717089,2.020881,1.656649,0.373855,-1.209839,-0.164490,0.027279,-0.999312,-0.160779,-1.271092,,,,,
sample,159,drone,3.972947,4.726439,1.990339,1.652489,0.374525,-1.234523,-0.168461,0.026316,-0.976448,-0.157099,-1.276245,,,,,
sample,160,drone,3.997934,4.735805,1.959187,1.648230,0.375170,-1.258636,-0.172340,0.025354,-0.953584,-0.153419,-1.281105,,,,,
sample,161,drone,4.022921,4.745188,1.927439,1.643876,0.375792,-1.282178,-0.176128,0.024392,-0.930720,-0.149739,-1.285692,,,,,
sample,162,drone,4.047908,4.754585,1.895111,1.639428,0.376389,-1.305148,-0.179823,0.023429,-0.907857,-0.146059,-1.290026,,,,,
sample,163,drone,4.072895,4.763997,1.862216,1.634890,0.376963,-1.327547,-0.183427,0.022467,-0.884993,-0.142379,-1.294125,,,,,
sample,164,drone,4.097882,4.773424,1.828768,1.630262,0.377512,-1.349375,-0.186939,0.021505,-0.862129,-0.138699,-1.298003,,,,,
sample,165,drone,4.122869,4.782863,1.794782,1.625547,0.378037,-1.370631,-0.190358,0.020543,-0.839265,-0.135019,-1.301675,,,,,
sample,166,drone,4.147856,4.792316,1.760272,1.620749,0.378539,-1.391317,-0.193686,0.019580,-0.816402,-0.131339,-1.305154,,,,,
sample,167,drone,4.172843,4.801780,1.725252,1.615868,0.379016,-1.411430,-0.196922,0.018618,-0.793538,-0.127658,-1.308452,,,,,
sample,168,drone,4.197830,4.811257,1.689737,1.610908,0.379469,-1.430973,-0.200066,0.017656,-0.770674,-0.123978,-1.311580,,,,,
sample,169,drone,4.222817,4.820744,1.653740,1.605870,0.379898,-1.449944,-0.203118,0.016694,-0.747810,-0.120298,-1.314548,,,,,
sample,170,drone,4.247805,4.830242,1.617277,1.600757,0.380303,-1.468344,-0.206078,0.015731,-0.724947,-0.116618,-1.317364,,,,,
sample,171,drone,4.272792,4.839749,1.580361,1.595571,0.380684,-1.486173,-0.208946,0.014769,-0.702083,-0.112938,-1.320037,,,,,
sample,172,drone,4.297779,4.849266,1.543006,1.590315,0.381041,-1.503430,-0.211722,0.013807,-0.679219,-0.109258,-1.322575,,,,,
sample,173,drone,4.322766,4.858792,1.505228,1.584991,0.381374,-1.520116,-0.214406,0.012844,-0.656355,-0.105578,-1.324985,,,,,
sample,174,drone,4.347753,4.868325,1.467040,1.579600,0.381683,-1.536231,-0.216998,0.011882,-0.633491,-0.101898,-1.327273,,,,,
sample,175,drone,4.372740,4.877866,1.428456,1.574147,0.381968,-1.551774,-0.219498,0.010920,-0.610628,-0.098218,-1.329445,,,,,
sample,176,drone,4.397727,4.887414,1.389491,1.568631,0.382229,-1.566747,-0.221906,0.009958,-0.587764,-0.094538,-1.331507,,,,,
sample,177,drone,4.422714,4.896967,1.350159,1.563057,0.382466,-1.581147,-0.224222,0.008995,-0.564900,-0.090858,-1.333464,,,,,
sample,178,drone,4.447701,4.906527,1.310475,1.557426,0.382678,-1.594977,-0.226447,0.008033,-0.542036,-0.087178,-1.335320,,,,,
sample,179,drone,4.472688,4.916091,1.270452,1.551740,0.382867,-1.608235,-0.228579,0.007071,-0.519173,-0.083498,-1.337080,,,,,
sample,180,drone,4.497675,4.925660,1.230105,1.546003,0.383032,-1.620922,-0.230619,0.006108,-0.496309,-0.079818,-1.338748,,,,,
sample,181,drone,4.522663,4.935233,1.189447,1.540215,0.383172,-1.633038,-0.232568,0.005146,-0.473445,-0.076138,-1.340328,,,,,
sample,182,drone,4.547650,4.944809,1.148495,1.534380,0.383289,-1.644582,-0.234424,0.004184,-0.450581,-0.072458,-1.341822,,,,,
sample,183,drone,4.572637,4.954388,1.107261,1.528500,0.383381,-1.655555,-0.236189,0.003222,-0.427718,-0.068778,-1.343235,,,,,
sample,184,drone,4.597624,4.963968,1.065760,1.522577,0.383450,-1.665957,-0.237861,0.002259,-0.404854,-0.065098,-1.344568,,,,,
sample,185,drone,4.622611,4.973550,1.024006,1.516613,0.383494,-1.675788,-0.239442,0.001297,-0.381990,-0.061417,-1.345826,,,,,
sample,186,drone,4.647598,4.983133,0.982014,1.510611,0.383515,-1.685047,-0.240931,0.000335,-0.359126,-0.057737,-1.347010,,,,,
sample,187,drone,4.672585,4.992716,0.939797,1.504573,0.383511,-1.693735,-0.242327,-0.000627,-0.336262,-0.054057,-1.348122,,,,,
sample,188,drone,4.697572,5.002299,0.897371,1.498501,0.383483,-1.701851,-0.243632,-0.001590,-0.313399,-0.050377,-1.349165,,,,,
sample,189,drone,4.722559,5.011880,0.854749,1.492398,0.383432,-1.709396,-0.244845,-0.002552,-0.290535,-0.046697,-1.350140,,,,,
