section,index,name,chart_id,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,boundary_margin,chart_contains,contains
sample,124,drone,,3.097532,5.885344,1.033057,2.229888,2.350504,0.812634,0.411483,-0.027963,-0.006034,-0.004006,0.332863,,,,,,
sample,125,drone,,3.122512,5.944051,1.053355,2.240166,2.349710,0.812451,0.411366,-0.035678,-0.008622,-0.005337,0.332898,,,,,,
sample,126,drone,,3.147492,6.002736,1.073648,2.250440,2.348722,0.812203,0.411216,-0.043392,-0.011209,-0.006668,0.332934,,,,,,
sample,127,drone,,3.172472,6.061394,1.093933,2.260710,2.347542,0.811891,0.411033,-0.051106,-0.013797,-0.007999,0.332970,,,,,,
sample,128,drone,,3.197452,6.120020,1.114210,2.270975,2.346169,0.811514,0.410816,-0.058821,-0.016385,-0.009330,0.333008,,,,,,
sample,129,drone,,3.222433,6.178609,1.134476,2.281235,2.344603,0.811072,0.410567,-0.066535,-0.018972,-0.010661,0.333046,,,,,,
sample,130,drone,,3.247413,6.237157,1.154731,2.291487,2.342845,0.810566,0.410284,-0.074249,-0.021560,-0.011992,0.333085,,,,,,
sample,131,drone,,3.272393,6.295658,1.174972,2.301733,2.340893,0.809995,0.409967,-0.081963,-0.024147,-0.013323,0.333124,,,,,,
sample,132,drone,,3.297373,6.354108,1.195199,2.311970,2.338750,0.809360,0.409618,-0.089678,-0.026735,-0.014654,0.333165,,,,,,
sample,133,drone,,3.322353,6.412502,1.215408,2.322197,2.336413,0.808659,0.409235,-0.097392,-0.029322,-0.015985,0.333206,,,,,,
sample,134,drone,,3.347333,6.470836,1.235600,2.332415,2.333884,0.807895,0.408819,-0.105106,-0.031910,-0.017316,0.333249,,,,,,
sample,135,drone,,3.372313,6.529104,1.255771,2.342622,2.331162,0.807065,0.408370,-0.112821,-0.034497,-0.018648,0.333292,,,,,,
sample,136,drone,,3.397293,6.587301,1.275921,2.352817,2.328247,0.806171,0.407888,-0.120535,-0.037085,-0.019979,0.333336,,,,,,
sample,137,drone,,3.422273,6.645423,1.296047,2.363000,2.325140,0.805212,0.407372,-0.128249,-0.039672,-0.021310,0.333381,,,,,,
sample,138,drone,,3.447253,6.703465,1.316149,2.373170,2.321840,0.804189,0.406823,-0.135963,-0.042260,-0.022641,0.333427,,,,,,
sample,139,drone,,3.472234,6.761423,1.336225,2.383325,2.318347,0.803101,0.406241,-0.143678,-0.044847,-0.023972,0.333474,,,,,,
sample,140,drone,,3.497214,6.819291,1.356272,2.393466,2.314662,0.801949,0.405625,-0.151392,-0.047435,-0.025303,0.333522,,,,,,
sample,141,drone,,3.522194,6.877064,1.376290,2.403590,2.310784,0.800731,0.404977,-0.159106,-0.050023,-0.026634,0.333571,,,,,,
sample,142,drone,,3.547174,6.934738,1.396277,2.413698,2.306713,0.799449,0.404295,-0.166821,-0.052610,-0.027965,0.333620,,,,,,
sample,143,drone,,3.572154,6.992308,1.416231,2.423789,2.302449,0.798103,0.403580,-0.174535,-0.055198,-0.029296,0.333671,,,,,,
sample,144,drone,,3.597134,7.049769,1.436150,2.433861,2.297993,0.796692,0.402831,-0.182249,-0.057785,-0.030627,0.333723,,,,,,
sample,145,drone,,3.622114,7.107116,1.456034,2.443914,2.293344,0.795216,0.402049,-0.189963,-0.060373,-0.031958,0.333776,,,,,,
sample,146,drone,,3.647094,7.164344,1.475880,2.453948,2.288503,0.793676,0.401235,-0.197678,-0.062960,-0.033289,0.333830,,,,,,
sample,147,drone,,3.672074,7.221450,1.495686,2.463960,2.283468,0.792070,0.400386,-0.205392,-0.065548,-0.034620,0.333885,,,,,,
sample,148,drone,,3.697054,7.278427,1.515452,2.473951,2.278241,0.790401,0.399505,-0.213106,-0.068135,-0.035951,0.333941,,,,,,
sample,149,drone,,3.722035,7.335271,1.535175,2.483919,2.272821,0.788666,0.398590,-0.220820,-0.070723,-0.037282,0.333999,,,,,,
sample,150,drone,,3.747015,7.391978,1.554853,2.493865,2.267209,0.786867,0.397642,-0.228535,-0.073310,-0.038613,0.334057,,,,,,
sample,151,drone,,3.771995,7.448541,1.574487,2.503786,2.261404,0.785004,0.396661,-0.236249,-0.075898,-0.039944,0.334117,,,,,,
sample,152,drone,,3.796975,7.504958,1.594072,2.513682,2.255406,0.783076,0.395647,-0.243963,-0.078485,-0.041275,0.334178,,,,,,
sample,153,drone,,3.821955,7.561222,1.613609,2.523552,2.249215,0.781083,0.394599,-0.251678,-0.081073,-0.042606,0.334240,,,,,,
sample,154,drone,,3.846935,7.617329,1.633095,2.533396,2.242832,0.779025,0.393518,-0.259392,-0.083661,-0.043937,0.334303,,,,,,
sample,155,drone,,3.871915,7.673274,1.652529,2.543213,2.236256,0.776903,0.392404,-0.267106,-0.086248,-0.045268,0.334368,,,,,,
sample,156,drone,,3.896895,7.729053,1.671910,2.553001,2.229487,0.774716,0.391257,-0.274820,-0.088836,-0.046599,0.334434,,,,,,
sample,157,drone,,3.921875,7.784660,1.691234,2.562760,2.222526,0.772465,0.390076,-0.282535,-0.091423,-0.047930,0.334501,,,,,,
sample,158,drone,,3.946855,7.840091,1.710502,2.572489,2.215372,0.770149,0.388862,-0.290249,-0.094011,-0.049261,0.334570,,,,,,
sample,159,drone,,3.971835,7.895340,1.729711,2.582187,2.208025,0.767768,0.387615,-0.297963,-0.096598,-0.050592,0.334640,,,,,,
sample,160,drone,,3.996816,7.950404,1.748860,2.591854,2.200485,0.765323,0.386334,-0.305678,-0.099186,-0.051923,0.334711,,,,,,
sample,161,drone,,4.021796,8.005277,1.767947,2.601489,2.192753,0.762813,0.385021,-0.313392,-0.101773,-0.053254,0.334784,,,,,,
sample,162,drone,,4.046776,8.059954,1.786970,2.611090,2.184828,0.760238,0.383674,-0.321106,-0.104361,-0.054585,0.334858,,,,,,
sample,163,drone,,4.071756,8.114431,1.805928,2.620657,2.176711,0.757599,0.382294,-0.328820,-0.106948,-0.055916,0.334934,,,,,,
sample,164,drone,,4.096736,8.168703,1.824820,2.630189,2.168400,0.754895,0.380880,-0.336535,-0.109536,-0.057247,0.335012,,,,,,
sample,165,drone,,4.121716,8.222765,1.843643,2.639686,2.159897,0.752126,0.379434,-0.344249,-0.112123,-0.058578,0.335091,,,,,,
sample,166,drone,,4.146696,8.276612,1.862396,2.649146,2.151202,0.749293,0.377954,-0.351963,-0.114711,-0.059909,0.335172,,,,,,
sample,167,drone,,4.171676,8.330240,1.881078,2.658569,2.142313,0.746395,0.376440,-0.359678,-0.117299,-0.061240,0.335254,,,,,,
sample,168,drone,,4.196656,8.383643,1.899686,2.667953,2.133232,0.743433,0.374894,-0.367392,-0.119886,-0.062571,0.335338,,,,,,
sample,169,drone,,4.221636,8.436816,1.918220,2.677298,2.123958,0.740406,0.373314,-0.375106,-0.122474,-0.063902,0.335424,,,,,,
sample,170,drone,,4.246617,8.489756,1.936677,2.686604,2.114492,0.737314,0.371701,-0.382820,-0.125061,-0.065233,0.335512,,,,,,
sample,171,drone,,4.271597,8.542457,1.955056,2.695869,2.104833,0.734158,0.370055,-0.390535,-0.127649,-0.066564,0.335602,,,,,,
sample,172,drone,,4.296577,8.594914,1.973356,2.705092,2.094981,0.730937,0.368376,-0.398249,-0.130236,-0.067895,0.335694,,,,,,
sample,173,drone,,4.321557,8.647122,1.991574,2.714273,2.084936,0.727651,0.366663,-0.405963,-0.132824,-0.069226,0.335787,,,,,,
sample,174,drone,,4.346537,8.699078,2.009710,2.723411,2.074699,0.724301,0.364917,-0.413677,-0.135411,-0.070557,0.335883,,,,,,
sample,175,drone,,4.371517,8.750775,2.027760,2.732504,2.064269,0.720886,0.363138,-0.421392,-0.137999,-0.071888,0.335981,,,,,,
sample,176,drone,,4.396497,8.802209,2.045725,2.741553,2.053646,0.717406,0.361326,-0.429106,-0.140586,-0.073219,0.336081,,,,,,
sample,177,drone,,4.421477,8.853375,2.063602,2.750556,2.042830,0.713862,0.359480,-0.436820,-0.143174,-0.074550,0.336183,,,,,,
sample,178,drone,,4.446457,8.904269,2.081390,2.759513,2.031822,0.710253,0.357601,-0.444535,-0.145761,-0.075881,0.336287,,,,,,
sample,179,drone,,4.471437,8.954885,2.099087,2.768422,2.020621,0.706580,0.355689,-0.452249,-0.148349,-0.077212,0.336394,,,,,,
sample,180,drone,,4.496418,9.005220,2.116691,2.777283,2.009228,0.702842,0.353744,-0.459963,-0.150937,-0.078543,0.336503,,,,,,
sample,181,drone,,4.521398,9.055267,2.134201,2.786095,1.997641,0.699039,0.351765,-0.467677,-0.153524,-0.079874,0.336614,,,,,,
sample,182,drone,,4.546378,9.105022,2.151615,2.794857,1.985862,0.695172,0.349753,-0.475392,-0.156112,-0.081205,0.336729,,,,,,
sample,183,drone,,4.571358,9.154481,2.168932,2.803569,1.973891,0.691240,0.347708,-0.483106,-0.158699,-0.082536,0.336845,,,,,,
sample,184,drone,,4.596338,9.203638,2.186149,2.812229,1.961726,0.687243,0.345630,-0.490820,-0.161287,-0.083867,0.336965,,,,,,
sample,185,drone,,4.621318,9.252489,2.203266,2.820837,1.949369,0.683182,0.343518,-0.498535,-0.163874,-0.085199,0.337087,,,,,,
sample,186,drone,,4.646298,9.301029,2.220281,2.829391,1.936819,0.679056,0.341373,-0.506249,-0.166462,-0.086530,0.337212,,,,,,
sample,187,drone,,4.671278,9.349253,2.237192,2.837892,1.924077,0.674865,0.339195,-0.513963,-0.169049,-0.087861,0.337341,,,,,,
