section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,gate_margin,contains
sample,838,drone,20.944537,11.761506,-1.479000,3.576618,-0.788364,0.762621,-0.192453,-0.645851,0.769378,-0.252979,2.372791,,,,,
sample,839,drone,20.969530,11.741600,-1.459700,3.571729,-0.804351,0.781693,-0.198729,-0.633495,0.756810,-0.249238,2.370480,,,,,
sample,840,drone,20.994524,11.721299,-1.439926,3.566684,-0.820030,0.800451,-0.204911,-0.621139,0.744241,-0.245497,2.368276,,,,,
sample,841,drone,21.019517,11.700609,-1.419687,3.561486,-0.835400,0.818895,-0.211000,-0.608783,0.731673,-0.241756,2.366171,,,,,
sample,842,drone,21.044511,11.679540,-1.398992,3.556137,-0.850462,0.837025,-0.216996,-0.596426,0.719104,-0.238015,2.364156,,,,,
sample,843,drone,21.069504,11.658097,-1.377847,3.550639,-0.865214,0.854841,-0.222898,-0.584070,0.706536,-0.234274,2.362225,,,,,
sample,844,drone,21.094498,11.636290,-1.356261,3.544995,-0.879657,0.872343,-0.228707,-0.571714,0.693967,-0.230533,2.360369,,,,,
sample,845,drone,21.119491,11.614126,-1.334241,3.539207,-0.893792,0.889531,-0.234422,-0.559357,0.681399,-0.226792,2.358584,,,,,
sample,846,drone,21.144485,11.591612,-1.311796,3.533277,-0.907618,0.906404,-0.240043,-0.547001,0.668830,-0.223051,2.356864,,,,,
sample,847,drone,21.169478,11.568757,-1.288933,3.527208,-0.921135,0.922963,-0.245571,-0.534645,0.656262,-0.219310,2.355203,,,,,
sample,848,drone,21.194471,11.545568,-1.265660,3.521001,-0.934343,0.939209,-0.251006,-0.522289,0.643693,-0.215569,2.353598,,,,,
sample,849,drone,21.219465,11.522052,-1.241985,3.514660,-0.947243,0.955140,-0.256347,-0.509932,0.631125,-0.211828,2.352043,,,,,
sample,850,drone,21.244458,11.498218,-1.217915,3.508187,-0.959833,0.970757,-0.261595,-0.497576,0.618556,-0.208087,2.350536,,,,,
sample,851,drone,21.269452,11.474073,-1.193460,3.501584,-0.972115,0.986059,-0.266749,-0.485220,0.605988,-0.204346,2.349073,,,,,
sample,852,drone,21.294445,11.449625,-1.168625,3.494853,-0.984088,1.001048,-0.271809,-0.472863,0.593419,-0.200605,2.347651,,,,,
sample,853,drone,21.319439,11.424881,-1.143420,3.487997,-0.995752,1.015723,-0.276776,-0.460507,0.580851,-0.196864,2.346266,,,,,
sample,854,drone,21.344432,11.399850,-1.117852,3.481018,-1.007107,1.030083,-0.281650,-0.448151,0.568282,-0.193123,2.344917,,,,,
sample,855,drone,21.369426,11.374539,-1.091930,3.473918,-1.018154,1.044129,-0.286430,-0.435795,0.555714,-0.189382,2.343600,,,,,
sample,856,drone,21.394419,11.348956,-1.065660,3.466700,-1.028891,1.057862,-0.291116,-0.423438,0.543145,-0.185641,2.342312,,,,,
sample,857,drone,21.419413,11.323108,-1.039050,3.459366,-1.039320,1.071280,-0.295710,-0.411082,0.530577,-0.181900,2.341053,,,,,
sample,858,drone,21.444406,11.297003,-1.012110,3.451919,-1.049440,1.084383,-0.300209,-0.398726,0.518008,-0.178159,2.339820,,,,,
sample,859,drone,21.469400,11.270650,-0.984845,3.444360,-1.059251,1.097173,-0.304615,-0.386369,0.505440,-0.174418,2.338611,,,,,
sample,860,drone,21.494393,11.244054,-0.957265,3.436692,-1.068753,1.109649,-0.308928,-0.374013,0.492871,-0.170677,2.337424,,,,,
sample,861,drone,21.519387,11.217226,-0.929377,3.428918,-1.077947,1.121810,-0.313147,-0.361657,0.480303,-0.166936,2.336257,,,,,
sample,862,drone,21.544380,11.190171,-0.901189,3.421039,-1.086832,1.133658,-0.317272,-0.349301,0.467734,-0.163195,2.335109,,,,,
sample,863,drone,21.569374,11.162898,-0.872709,3.413058,-1.095407,1.145191,-0.321304,-0.336944,0.455166,-0.159454,2.333979,,,,,
sample,864,drone,21.594367,11.135415,-0.843945,3.404978,-1.103674,1.156410,-0.325243,-0.324588,0.442597,-0.155713,2.332865,,,,,
sample,865,drone,21.619361,11.107729,-0.814904,3.396800,-1.111633,1.167315,-0.329088,-0.312232,0.430029,-0.151972,2.331766,,,,,
sample,866,drone,21.644354,11.079848,-0.785594,3.388528,-1.119282,1.177906,-0.332839,-0.299875,0.417460,-0.148231,2.330680,,,,,
sample,867,drone,21.669348,11.051780,-0.756024,3.380163,-1.126622,1.188183,-0.336498,-0.287519,0.404892,-0.144490,2.329607,,,,,
sample,868,drone,21.694341,11.023532,-0.726200,3.371707,-1.133654,1.198145,-0.340062,-0.275163,0.392323,-0.140749,2.328544,,,,,
sample,869,drone,21.719335,10.995112,-0.696132,3.363164,-1.140377,1.207794,-0.343533,-0.262807,0.379755,-0.137008,2.327492,,,,,
sample,870,drone,21.744328,10.966528,-0.665827,3.354535,-1.146791,1.217128,-0.346911,-0.250450,0.367186,-0.133267,2.326449,,,,,
sample,871,drone,21.769322,10.937787,-0.635292,3.345823,-1.152896,1.226148,-0.350195,-0.238094,0.354618,-0.129526,2.325414,,,,,
sample,872,drone,21.794315,10.908898,-0.604535,3.337030,-1.158693,1.234854,-0.353385,-0.225738,0.342049,-0.125785,2.324386,,,,,
sample,873,drone,21.819308,10.879867,-0.573565,3.328158,-1.164180,1.243246,-0.356482,-0.213382,0.329481,-0.122044,2.323364,,,,,
sample,874,drone,21.844302,10.850704,-0.542389,3.319210,-1.169359,1.251324,-0.359486,-0.201025,0.316912,-0.118303,2.322347,,,,,
sample,875,drone,21.869295,10.821415,-0.511015,3.310189,-1.174229,1.259088,-0.362396,-0.188669,0.304344,-0.114562,2.321335,,,,,
sample,876,drone,21.894289,10.792008,-0.479451,3.301095,-1.178790,1.266537,-0.365212,-0.176313,0.291775,-0.110821,2.320326,,,,,
sample,877,drone,21.919282,10.762491,-0.447705,3.291933,-1.183042,1.273673,-0.367935,-0.163956,0.279207,-0.107080,2.319320,,,,,
sample,878,drone,21.944276,10.732871,-0.415784,3.282703,-1.186986,1.280494,-0.370565,-0.151600,0.266638,-0.103339,2.318316,,,,,
sample,879,drone,21.969269,10.703157,-0.383697,3.273409,-1.190620,1.287001,-0.373101,-0.139244,0.254070,-0.099597,2.317314,,,,,
sample,880,drone,21.994263,10.673356,-0.351451,3.264053,-1.193946,1.293194,-0.375544,-0.126888,0.241501,-0.095856,2.316311,,,,,
sample,881,drone,22.019256,10.643475,-0.319054,3.254637,-1.196963,1.299073,-0.377893,-0.114531,0.228933,-0.092115,2.315308,,,,,
sample,882,drone,22.044250,10.613523,-0.286514,3.245163,-1.199671,1.304638,-0.380148,-0.102175,0.216364,-0.088374,2.314305,,,,,
sample,883,drone,22.069243,10.583507,-0.253839,3.235635,-1.202070,1.309888,-0.382310,-0.089819,0.203796,-0.084633,2.313299,,,,,
sample,884,drone,22.094237,10.553435,-0.221037,3.226053,-1.204161,1.314825,-0.384379,-0.077462,0.191227,-0.080892,2.312291,,,,,
sample,885,drone,22.119230,10.523315,-0.188115,3.216421,-1.205942,1.319447,-0.386354,-0.065106,0.178659,-0.077151,2.311279,,,,,
sample,886,drone,22.144224,10.493154,-0.155082,3.206740,-1.207415,1.323755,-0.388235,-0.052750,0.166090,-0.073410,2.310264,,,,,
sample,887,drone,22.169217,10.462960,-0.121944,3.197014,-1.208579,1.327750,-0.390023,-0.040394,0.153522,-0.069669,2.309244,,,,,
sample,888,drone,22.194211,10.432741,-0.088711,3.187244,-1.209434,1.331430,-0.391718,-0.028037,0.140953,-0.065928,2.308218,,,,,
sample,889,drone,22.219204,10.402504,-0.055390,3.177433,-1.209981,1.334795,-0.393319,-0.015681,0.128385,-0.062187,2.307186,,,,,
sample,890,drone,22.244198,10.372257,-0.021989,3.167583,-1.210218,1.337847,-0.394826,-0.003325,0.115816,-0.058446,2.306148,,,,,
sample,891,drone,22.269191,10.342009,0.011485,3.157697,-1.210147,1.340585,-0.396240,0.009032,0.103248,-0.054705,2.305102,,,,,
sample,892,drone,22.294185,10.311766,0.045023,3.147776,-1.209767,1.343008,-0.397561,0.021388,0.090679,-0.050964,2.304047,,,,,
sample,893,drone,22.319178,10.281536,0.078618,3.137824,-1.209078,1.345118,-0.398788,0.033744,0.078111,-0.047223,2.302984,,,,,
sample,894,drone,22.344172,10.251328,0.112261,3.127842,-1.208080,1.346913,-0.399922,0.046100,0.065542,-0.043482,2.301910,,,,,
sample,895,drone,22.369165,10.221148,0.145946,3.117833,-1.206773,1.348394,-0.400962,0.058457,0.052974,-0.039741,2.300826,,,,,
sample,896,drone,22.394159,10.191005,0.179663,3.107799,-1.205158,1.349561,-0.401908,0.070813,0.040405,-0.036000,2.299731,,,,,
sample,897,drone,22.419152,10.160906,0.213406,3.097743,-1.203234,1.350414,-0.402761,0.083169,0.027837,-0.032259,2.298623,,,,,
sample,898,drone,22.444145,10.130859,0.247166,3.087667,-1.201001,1.350952,-0.403521,0.095526,0.015268,-0.028518,2.297502,,,,,
sample,899,drone,22.469139,10.100871,0.280936,3.077572,-1.198459,1.351177,-0.404187,0.107882,0.002700,-0.024777,2.296368,,,,,
sample,900,drone,22.494132,10.070951,0.314707,3.067463,-1.195608,1.351087,-0.404759,0.120238,-0.009869,-0.021036,2.295219,,,,,
sample,901,drone,22.519126,10.041107,0.348473,3.057340,-1.192448,1.350683,-0.405238,0.132594,-0.022437,-0.017295,2.294054,,,,,
sample,902,drone,22.544119,10.011345,0.382224,3.047206,-1.188980,1.349966,-0.405624,0.144951,-0.035006,-0.013554,2.292873,,,,,
sample,903,drone,22.569113,9.981673,0.415953,3.037064,-1.185203,1.348934,-0.405916,0.157307,-0.047574,-0.009813,2.291674,,,,,
sample,904,drone,22.594106,9.952100,0.449653,3.026915,-1.181117,1.347587,-0.406114,0.169663,-0.060143,-0.006072,2.290457,,,,,
sample,905,drone,22.619100,9.922633,0.483315,3.016763,-1.176722,1.345927,-0.406219,0.182020,-0.072711,-0.002331,2.289220,,,,,
sample,906,drone,22.644093,9.893279,0.516932,3.006610,-1.172018,1.343953,-0.406231,0.194376,-0.085280,0.001410,2.287963,,,,,
sample,907,drone,22.669087,9.864047,0.550495,2.996457,-1.167005,1.341664,-0.406149,0.206732,-0.097848,0.005151,2.286685,,,,,
sample,908,drone,22.694080,9.834944,0.583998,2.986308,-1.161684,1.339062,-0.405973,0.219088,-0.110417,0.008892,2.285383,,,,,
sample,909,drone,22.719074,9.805978,0.617431,2.976164,-1.156054,1.336145,-0.405704,0.231445,-0.122985,0.012633,2.284058,,,,,
sample,910,drone,22.744067,9.777156,0.650787,2.966028,-1.150115,1.332914,-0.405342,0.243801,-0.135554,0.016374,2.282708,,,,,
sample,911,drone,22.769061,9.748487,0.684059,2.955902,-1.143867,1.329369,-0.404886,0.256157,-0.148122,0.020115,2.281331,,,,,
sample,912,drone,22.794054,9.719978,0.717239,2.945789,-1.137310,1.325510,-0.404336,0.268514,-0.160691,0.023856,2.279926,,,,,
sample,913,drone,22.819048,9.691637,0.750318,2.935690,-1.130445,1.321337,-0.403693,0.280870,-0.173259,0.027597,2.278493,,,,,
sample,914,drone,22.844041,9.663471,0.783288,2.925609,-1.123271,1.316849,-0.402957,0.293226,-0.185828,0.031338,2.277029,,,,,
sample,915,drone,22.869035,9.635488,0.816143,2.915548,-1.115787,1.312048,-0.402127,0.305582,-0.198396,0.035079,2.275532,,,,,
sample,916,drone,22.894028,9.607696,0.848873,2.905508,-1.107995,1.306932,-0.401203,0.317939,-0.210965,0.038820,2.274002,,,,,
sample,917,drone,22.919022,9.580102,0.881472,2.895493,-1.099895,1.301502,-0.400186,0.330295,-0.223533,0.042561,2.272437,,,,,
sample,918,drone,22.944015,9.552715,0.913932,2.885504,-1.091485,1.295758,-0.399076,0.342651,-0.236102,0.046302,2.270834,,,,,
sample,919,drone,22.969009,9.525542,0.946243,2.875544,-1.082767,1.289700,-0.397872,0.355007,-0.248670,0.050043,2.269192,,,,,
sample,920,drone,22.994002,9.498591,0.978400,2.865616,-1.073739,1.283328,-0.396574,0.367364,-0.261239,0.053784,2.267508,,,,,
sample,921,drone,23.018996,9.471869,1.010393,2.855721,-1.064403,1.276642,-0.395183,0.379720,-0.273807,0.057525,2.265782,,,,,
sample,922,drone,23.043989,9.445385,1.042215,2.845862,-1.054758,1.269641,-0.393699,0.392076,-0.286376,0.061266,2.264010,,,,,
sample,923,drone,23.068983,9.419145,1.073859,2.836041,-1.044804,1.262327,-0.392121,0.404433,-0.298944,0.065007,2.262190,,,,,
sample,924,drone,23.093976,9.393158,1.105315,2.826261,-1.034542,1.254698,-0.390449,0.416789,-0.311513,0.068748,2.260319,,,,,
sample,925,drone,23.118969,9.367432,1.136577,2.816524,-1.023970,1.246755,-0.388684,0.429145,-0.324081,0.072489,2.258396,,,,,
sample,926,drone,23.143963,9.341973,1.167637,2.806832,-1.013090,1.238498,-0.386826,0.441501,-0.336650,0.076230,2.256416,,,,,
sample,927,drone,23.168956,9.316790,1.198486,2.797187,-1.001901,1.229927,-0.384874,0.453858,-0.349218,0.079971,2.254378,,,,,
sample,928,drone,23.193950,9.291891,1.229117,2.787593,-0.990403,1.221042,-0.382828,0.466214,-0.361787,0.083712,2.252277,,,,,
sample,929,drone,23.218943,9.267283,1.259522,2.778051,-0.978596,1.211842,-0.380689,0.478570,-0.374355,0.087453,2.250111,,,,,
sample,930,drone,23.243937,9.242974,1.289693,2.768563,-0.966481,1.202329,-0.378457,0.490927,-0.386924,0.091194,2.247875,,,,,
sample,931,drone,23.268930,9.218972,1.319623,2.759133,-0.954057,1.192501,-0.376131,0.503283,-0.399492,0.094935,2.245566,,,,,
sample,932,drone,23.293924,9.195284,1.349303,2.749762,-0.941323,1.182359,-0.373711,0.515639,-0.412061,0.098676,2.243179,,,,,
sample,933,drone,23.318917,9.171918,1.378725,2.740452,-0.928281,1.171903,-0.371198,0.527995,-0.424629,0.102417,2.240710,,,,,
sample,934,drone,23.343911,9.148882,1.407883,2.731207,-0.914930,1.161133,-0.368592,0.540352,-0.437198,0.106158,2.238155,,,,,
sample,935,drone,23.368904,9.126183,1.436767,2.722027,-0.901271,1.150049,-0.365892,0.552708,-0.449766,0.109899,2.235507,,,,,
sample,936,drone,23.393898,9.103830,1.465370,2.712917,-0.887302,1.138651,-0.363098,0.565064,-0.462335,0.113640,2.232761,,,,,
sample,937,drone,23.418891,9.081830,1.493685,2.703877,-0.873025,1.126939,-0.360211,0.577421,-0.474903,0.117381,2.229911,,,,,
sample,938,drone,23.443885,9.060190,1.521702,2.694911,-0.858439,1.114912,-0.357231,0.589777,-0.487472,0.121122,2.226951,,,,,
sample,939,drone,23.468878,9.038919,1.549416,2.686020,-0.843544,1.102571,-0.354157,0.602133,-0.500040,0.124863,2.223872,,,,,
sample,940,drone,23.493872,9.018024,1.576816,2.677208,-0.828340,1.089916,-0.350989,0.614489,-0.512609,0.128604,2.220669,,,,,
sample,941,drone,23.518865,8.997513,1.603897,2.668476,-0.812827,1.076948,-0.347728,0.626846,-0.525177,0.132345,2.217331,,,,,
sample,942,drone,23.543859,8.977393,1.630650,2.659826,-0.797006,1.063664,-0.344373,0.639202,-0.537746,0.136086,2.213851,,,,,
sample,943,drone,23.568852,8.957673,1.657067,2.651261,-0.780876,1.050067,-0.340925,0.651558,-0.550314,0.139827,2.210217,,,,,
sample,944,drone,23.593846,8.938359,1.683139,2.642784,-0.764436,1.036156,-0.337384,0.663915,-0.562883,0.143568,2.206419,,,,,
sample,945,drone,23.618839,8.919461,1.708861,2.634397,-0.747688,1.021930,-0.333749,0.676271,-0.575451,0.147310,2.202445,,,,,
sample,946,drone,23.643833,8.900985,1.734223,2.626101,-0.730632,1.007391,-0.330020,0.688627,-0.588020,0.151051,2.198282,,,,,
sample,947,drone,23.668826,8.882939,1.759217,2.617900,-0.713266,0.992537,-0.326198,0.700983,-0.600588,0.154792,2.193916,,,,,
sample,948,drone,23.693820,8.865331,1.783837,2.609795,-0.695592,0.977369,-0.322283,0.713340,-0.613157,0.158533,2.189330,,,,,
sample,949,drone,23.718813,8.848168,1.808073,2.601790,-0.677608,0.961887,-0.318274,0.725696,-0.625725,0.162274,2.184507,,,,,
sample,950,drone,23.743806,8.831459,1.831918,2.593886,-0.659316,0.946091,-0.314171,0.738052,-0.638294,0.166015,2.179428,,,,,
sample,951,drone,23.768800,8.815211,1.855365,2.586085,-0.640715,0.929981,-0.309975,0.750409,-0.650862,0.169756,2.174071,,,,,
sample,952,drone,23.793793,8.799432,1.878405,2.578391,-0.621806,0.913557,-0.305686,0.762765,-0.663431,0.173497,2.168412,,,,,
sample,953,drone,23.818787,8.784129,1.901031,2.570805,-0.602587,0.896818,-0.301303,0.775121,-0.675999,0.177238,2.162425,,,,,
sample,954,drone,23.843780,8.769310,1.923235,2.563330,-0.583060,0.879765,-0.296826,0.787477,-0.688568,0.180979,2.156079,,,,,
sample,955,drone,23.868774,8.754984,1.945008,2.555968,-0.563224,0.862399,-0.292256,0.799834,-0.701136,0.184720,2.149340,,,,,
sample,956,drone,23.893767,8.741156,1.966343,2.548721,-0.543078,0.844718,-0.287593,0.812190,-0.713705,0.188461,2.142172,,,,,
sample,957,drone,23.918761,8.727837,1.987233,2.541592,-0.522625,0.826723,-0.282836,0.824546,-0.726273,0.192202,2.134531,,,,,
sample,958,drone,23.943754,8.715032,2.007669,2.534583,-0.501862,0.808413,-0.277985,0.836903,-0.738842,0.195943,2.126369,,,,,
sample,959,drone,23.968748,8.702750,2.027643,2.527696,-0.480790,0.789790,-0.273041,0.849259,-0.751410,0.199684,2.117630,,,,,
sample,960,drone,23.993741,8.690999,2.047148,2.520934,-0.459410,0.770853,-0.268003,0.861615,-0.763979,0.203425,2.108252,,,,,
sample,961,drone,24.018735,8.679786,2.066175,2.514300,-0.437721,0.751601,-0.262872,0.873971,-0.776547,0.207166,2.098163,,,,,
sample,962,drone,24.043728,8.669118,2.084718,2.507794,-0.415723,0.732036,-0.257648,0.886328,-0.789116,0.210907,2.087278,,,,,
sample,963,drone,24.068722,8.659005,2.102768,2.501421,-0.393416,0.712156,-0.252330,0.898684,-0.801684,0.214648,2.075503,,,,,
sample,964,drone,24.093715,8.649453,2.120317,2.495181,-0.370800,0.691962,-0.246918,0.911040,-0.814253,0.218389,2.062725,,,,,
sample,965,drone,24.118709,8.640470,2.137357,2.489078,-0.347876,0.671454,-0.241413,0.923396,-0.826821,0.222130,2.048814,,,,,
sample,966,drone,24.143702,8.632064,2.153880,2.483113,-0.324643,0.650631,-0.235815,0.935753,-0.839390,0.225871,2.033616,,,,,
sample,967,drone,24.168696,8.624242,2.169880,2.477290,-0.301100,0.629495,-0.230123,0.948109,-0.851958,0.229612,2.016950,,,,,
sample,968,drone,24.193689,8.617012,2.185347,2.471610,-0.277250,0.608045,-0.224337,0.960465,-0.864527,0.233353,1.998603,,,,,
sample,969,drone,24.218683,8.610383,2.200274,2.466076,-0.253090,0.586280,-0.218458,0.972822,-0.877095,0.237094,1.978318,,,,,
sample,970,drone,24.243676,8.604361,2.214653,2.460690,-0.228621,0.564201,-0.212485,0.985178,-0.889664,0.240835,1.955788,,,,,
sample,971,drone,24.268670,8.598955,2.228477,2.455455,-0.203844,0.541808,-0.206419,0.997534,-0.902232,0.244576,1.930643,,,,,
sample,972,drone,24.293663,8.594172,2.241737,2.450372,-0.178757,0.519101,-0.200260,1.009890,-0.914801,0.248317,1.902437,,,,,
sample,973,drone,24.318657,8.590019,2.254425,2.445444,-0.153362,0.496080,-0.194007,1.022247,-0.927369,0.252058,1.870625,,,,,
sample,974,drone,24.343650,8.586506,2.266534,2.440674,-0.127658,0.472745,-0.187660,1.034603,-0.939938,0.255799,1.834542,,,,,
sample,975,drone,24.368643,8.583638,2.278056,2.436064,-0.101646,0.449096,-0.181220,1.046959,-0.952506,0.259540,1.793380,,,,,
sample,976,drone,24.393637,8.581425,2.288983,2.431616,-0.075324,0.425132,-0.174687,1.059316,-0.965075,0.263281,1.746155,,,,,
sample,977,drone,24.418630,8.579873,2.299307,2.427332,-0.048694,0.400855,-0.168060,1.071672,-0.977643,0.267022,1.691679,,,,,
sample,978,drone,24.443624,8.578991,2.309021,2.423215,-0.021754,0.376263,-0.161339,1.084028,-0.990212,0.270763,1.628549,,,,,
sample,979,drone,24.468617,8.578785,2.318116,2.419267,0.005494,0.351357,-0.154525,1.096384,-1.002780,0.274504,1.555162,,,,,
sample,980,drone,24.493611,8.579265,2.326584,2.415491,0.033050,0.326137,-0.147617,1.108741,-1.015349,0.278245,1.469802,,,,,
sample,981,drone,24.518604,8.580438,2.334418,2.411888,0.060916,0.300603,-0.140616,1.121097,-1.027917,0.281986,1.370857,,,,,
sample,982,drone,24.543598,8.582310,2.341610,2.408462,0.089091,0.274754,-0.133522,1.133453,-1.040486,0.285727,1.257238,,,,,
sample,983,drone,24.568591,8.584891,2.348152,2.405214,0.117574,0.248592,-0.126334,1.203163,-1.015211,0.262938,1.129014,,,,,
sample,984,drone,24.593585,8.588187,2.354037,2.402147,0.149233,0.224007,-0.120378,1.451565,-0.866391,0.154926,0.983118,,,,,
sample,985,drone,24.618578,8.592351,2.359350,2.399196,0.190133,0.205284,-0.118589,1.759580,-0.662017,0.011960,0.823694,,,,,
sample,986,drone,24.643572,8.597692,2.364298,2.396219,0.237189,0.190915,-0.119780,1.875591,-0.568727,-0.049289,0.677725,,,,,
sample,987,drone,24.668565,8.604207,2.368893,2.393209,0.283888,0.176855,-0.121053,1.856758,-0.559299,-0.050490,0.557140,,,,,
sample,988,drone,24.693559,8.611882,2.373138,2.390168,0.330003,0.162957,-0.122304,1.833360,-0.552799,-0.049617,0.458680,,,,,
sample,989,drone,24.718552,8.620703,2.377039,2.387095,0.375533,0.149222,-0.123533,1.809962,-0.546299,-0.048744,0.378229,,,,,
sample,990,drone,24.743546,8.630654,2.380598,2.383992,0.420477,0.135649,-0.124741,1.786564,-0.539799,-0.047871,0.312067,,,,,
sample,991,drone,24.768539,8.641721,2.383819,2.380860,0.464838,0.122239,-0.125926,1.763166,-0.533299,-0.046998,0.257150,,,,,
sample,992,drone,24.793533,8.653890,2.386708,2.377698,0.508613,0.108991,-0.127090,1.739768,-0.526799,-0.046125,0.211099,,,,,
sample,993,drone,24.818526,8.667145,2.389268,2.374507,0.551803,0.095906,-0.128232,1.716370,-0.520299,-0.045252,0.172086,,,,,
sample,994,drone,24.843520,8.681473,2.391502,2.371288,0.594409,0.082983,-0.129352,1.692973,-0.513798,-0.044379,0.138710,,,,,
sample,995,drone,24.868513,8.696858,2.393416,2.368041,0.636430,0.070223,-0.130450,1.669575,-0.507298,-0.043506,0.109894,,,,,
sample,996,drone,24.893507,8.713286,2.395012,2.364767,0.677866,0.057625,-0.131527,1.646177,-0.500798,-0.042633,0.084805,,,,,
sample,997,drone,24.918500,8.730742,2.396296,2.361466,0.718717,0.045189,-0.132581,1.622779,-0.494298,-0.041760,0.062792,,,,,
sample,998,drone,24.943494,8.749213,2.397271,2.358140,0.758984,0.032916,-0.133614,1.599381,-0.487798,-0.040887,0.043342,,,,,
sample,999,drone,24.968487,8.768682,2.397942,2.354787,0.798665,0.020806,-0.134625,1.575983,-0.481298,-0.040014,0.026045,,,,,
sample,1000,drone,24.993481,8.789135,2.398311,2.351410,0.837762,0.008858,-0.135614,1.552585,-0.474798,-0.039142,0.010573,,,,,
sample,1001,drone,25.018474,8.810559,2.398384,2.348008,0.876274,-0.002928,-0.136582,1.529187,-0.468298,-0.038269,-0.003341,,,,,
sample,1002,drone,25.043467,8.832938,2.398165,2.344583,0.914202,-0.014551,-0.137527,1.505789,-0.461798,-0.037396,-0.015915,,,,,
sample,1003,drone,25.068461,8.856257,2.397657,2.341134,0.951544,-0.026012,-0.138451,1.482391,-0.455298,-0.036523,-0.027329,,,,,
sample,1004,drone,25.093454,8.880502,2.396865,2.337662,0.988302,-0.037310,-0.139353,1.458993,-0.448797,-0.035650,-0.037734,,,,,
sample,1005,drone,25.118448,8.905659,2.395792,2.334168,1.024475,-0.048446,-0.140233,1.435595,-0.442297,-0.034777,-0.047253,,,,,
sample,1006,drone,25.143441,8.931713,2.394443,2.330652,1.060063,-0.059419,-0.141091,1.412197,-0.435797,-0.033904,-0.055994,,,,,
sample,1007,drone,25.168435,8.958649,2.392822,2.327115,1.095066,-0.070230,-0.141928,1.388799,-0.429297,-0.033031,-0.064045,,,,,
sample,1008,drone,25.193428,8.986452,2.390932,2.323558,1.129485,-0.080878,-0.142743,1.365401,-0.422797,-0.032158,-0.071484,,,,,
sample,1009,drone,25.218422,9.015108,2.388779,2.319980,1.163318,-0.091364,-0.143535,1.342003,-0.416297,-0.031285,-0.078377,,,,,
sample,1010,drone,25.243415,9.044603,2.386365,2.316383,1.196567,-0.101688,-0.144306,1.318605,-0.409797,-0.030412,-0.084779,,,,,
sample,1011,drone,25.268409,9.074921,2.383696,2.312767,1.229231,-0.111849,-0.145056,1.295207,-0.403297,-0.029539,-0.090741,,,,,
sample,1012,drone,25.293402,9.106048,2.380774,2.309132,1.261311,-0.121847,-0.145783,1.271809,-0.396797,-0.028666,-0.096305,,,,,
sample,1013,drone,25.318396,9.137970,2.377605,2.305479,1.292805,-0.131683,-0.146489,1.248411,-0.390297,-0.027793,-0.101509,,,,,
sample,1014,drone,25.343389,9.170672,2.374192,2.301809,1.323715,-0.141357,-0.147172,1.225013,-0.383797,-0.026921,-0.106385,,,,,
sample,1015,drone,25.368383,9.204138,2.370539,2.298123,1.354040,-0.150868,-0.147834,1.201615,-0.377296,-0.026048,-0.110963,,,,,
sample,1016,drone,25.393376,9.238356,2.366650,2.294420,1.383780,-0.160217,-0.148474,1.178217,-0.370796,-0.025175,-0.115269,,,,,
sample,1017,drone,25.418370,9.273309,2.362530,2.290701,1.412935,-0.169403,-0.149093,1.154819,-0.364296,-0.024302,-0.119325,,,,,
sample,1018,drone,25.443363,9.308984,2.358183,2.286967,1.441506,-0.178427,-0.149689,1.131421,-0.357796,-0.023429,-0.123152,,,,,
sample,1019,drone,25.468357,9.345366,2.353611,2.283218,1.469492,-0.187288,-0.150264,1.108023,-0.351296,-0.022556,-0.126768,,,,,
sample,1020,drone,25.493350,9.382440,2.348821,2.279456,1.496893,-0.195987,-0.150817,1.084625,-0.344796,-0.021683,-0.130189,,,,,
sample,1021,drone,25.518344,9.420191,2.343814,2.275680,1.523709,-0.204524,-0.151348,1.061227,-0.338296,-0.020810,-0.133430,,,,,
sample,1022,drone,25.543337,9.458605,2.338597,2.271890,1.549940,-0.212898,-0.151857,1.037829,-0.331796,-0.019937,-0.136504,,,,,
sample,1023,drone,25.568331,9.497668,2.333172,2.268089,1.575587,-0.221109,-0.152344,1.014431,-0.325296,-0.019064,-0.139424,,,,,
sample,1024,drone,25.593324,9.537364,2.327544,2.264275,1.600649,-0.229158,-0.152810,0.991033,-0.318796,-0.018191,-0.142200,,,,,
sample,1025,drone,25.618318,9.577679,2.321717,2.260450,1.625125,-0.237045,-0.153254,0.967635,-0.312295,-0.017318,-0.144841,,,,,
sample,1026,drone,25.643311,9.618599,2.315695,2.256614,1.649018,-0.244769,-0.153675,0.944237,-0.305795,-0.016445,-0.147357,,,,,
sample,1027,drone,25.668304,9.660109,2.309482,2.252768,1.672325,-0.252330,-0.154076,0.920839,-0.299295,-0.015572,-0.149756,,,,,
sample,1028,drone,25.693298,9.702194,2.303082,2.248913,1.695048,-0.259730,-0.154454,0.897441,-0.292795,-0.014700,-0.152046,,,,,
sample,1029,drone,25.718291,9.744839,2.296499,2.245048,1.717185,-0.266966,-0.154810,0.874043,-0.286295,-0.013827,-0.154233,,,,,
sample,1030,drone,25.743285,9.788030,2.289737,2.241174,1.738738,-0.274041,-0.155145,0.850645,-0.279795,-0.012954,-0.156323,,,,,
